2.501897947154799962e+00	4.771528304370098450e-01
2.501824887615200055e+00	4.771947001584500025e-01
2.501678756021099570e+00	4.772784504332849842e-01
2.501459527328849575e+00	4.774041029338299547e-01
2.501167163949500782e+00	4.775716901892451682e-01
2.500801615713299508e+00	4.777812556108798070e-01
2.500362819832099959e+00	4.780328535257900580e-01
2.499850700840799966e+00	4.783265492186951073e-01
2.499265170539450409e+00	4.786624189827450304e-01
2.498606127916949138e+00	4.790405501787096676e-01
2.497873459063149060e+00	4.794610413032399654e-01
2.497067037075400453e+00	4.799240020659049644e-01
2.496186721950750087e+00	4.804295534754002284e-01
2.495232360462351195e+00	4.809778279347151630e-01
2.494203786031500059e+00	4.815689693463899856e-01
2.493100818584898182e+00	4.822031332265599435e-01
2.491923264393400395e+00	4.828804868298447461e-01
2.490670915908800964e+00	4.836012092833651410e-01
2.489343551579600522e+00	4.843654917321251197e-01
2.487940935654699537e+00	4.851735374943750845e-01
2.486462817975849671e+00	4.860255622281249299e-01
2.484908933753099625e+00	4.869217941098250568e-01
2.483279003328100032e+00	4.878624740232201384e-01
2.481572731917949692e+00	4.888478557621399045e-01
2.479789809346899077e+00	4.898782062444753116e-01
2.477929909760999472e+00	4.909538057400649191e-01
2.475992691324550687e+00	4.920749481116347690e-01
2.473977795898349985e+00	4.932419410703148821e-01
2.471884848701949355e+00	4.944551064453800993e-01
2.469713457953649716e+00	4.957147804695152815e-01
2.467463214491100842e+00	4.970213140801200691e-01
2.465133691373750935e+00	4.983750732370796910e-01
2.462724443457949164e+00	4.997764392582448312e-01
2.460235006953650938e+00	5.012258091728649667e-01
2.457664898955550736e+00	5.027235960943500226e-01
2.455013616944750066e+00	5.042702296131948980e-01
2.452280638271149282e+00	5.058661562106953058e-01
2.449465419603700678e+00	5.075118396950949462e-01
2.446567396349449197e+00	5.092077616608648993e-01
2.443585982043299687e+00	5.109544219727352177e-01
2.440520567707950228e+00	5.127523392751999198e-01
2.437370521171750237e+00	5.146020515300646636e-01
2.434135186358850511e+00	5.165041165820448699e-01
2.430813882533248815e+00	5.184591127554201151e-01
2.427405903505700291e+00	5.204676394827396635e-01
2.423910516796100367e+00	5.225303179676449306e-01
2.420326962751099931e+00	5.246477918844849597e-01
2.416654453609000441e+00	5.268207281154849708e-01
2.412892172519899514e+00	5.290498175295850203e-01
2.409039272499650330e+00	5.313357758045349488e-01
2.405094875338599447e+00	5.336793442948848387e-01
2.401058070433449654e+00	5.360812909498998691e-01
2.396927913564149470e+00	5.385424112835048849e-01
2.392703425592049626e+00	5.410635294003297568e-01
2.388383591084650259e+00	5.436454990821851796e-01
2.383967356858749831e+00	5.462892049382699344e-01
2.379453630433049138e+00	5.489955636242001003e-01
2.374841278392400667e+00	5.517655251344196765e-01
2.370129124645950380e+00	5.546000741740748641e-01
2.365315948580400285e+00	5.575002316152848358e-01
2.360400483096500412e+00	5.604670560451300299e-01
2.355381412519899520e+00	5.635016454113899176e-01
2.350257370374301047e+00	5.666051387751300794e-01
2.345026937015250112e+00	5.697787181766748033e-01
2.339688637099350377e+00	5.730236106258900231e-01
2.334240936887000739e+00	5.763410902262751101e-01
2.328682241359300242e+00	5.797324804436100321e-01
2.323010891133200584e+00	5.831991565325400639e-01
2.317225159161349524e+00	5.867425481334000992e-01
2.311323247191749974e+00	5.903641420558899400e-01
2.305303281969800278e+00	5.940654852648450390e-01
2.299163311161949164e+00	5.978481880879851218e-01
2.292901298962549905e+00	6.017139276648353352e-01
2.286515121369200099e+00	6.056644516612348372e-01
2.280002561086648782e+00	6.097015822748549363e-01
2.273361302021400743e+00	6.138272205588650721e-01
2.266588923324750482e+00	6.180433510987899393e-01
2.259682892946600852e+00	6.223520470761300105e-01
2.252640560633549782e+00	6.267554757616300432e-01
2.245459150326898801e+00	6.312559044827450450e-01
