cell,group in,group out,nuclide,moment,mean,std. dev.
3,1,1,total,P0,0.3170882810818202,1.1167057613182435e-05
3,1,1,total,P1,0.05281899774859839,4.77316958072017e-06
3,1,2,total,P0,0.000285277120120618,2.4705884599985694e-07
3,1,2,total,P1,-7.449796926667064e-05,1.2906609623572363e-07
3,2,1,total,P0,0.0,0.0
3,2,1,total,P1,0.0,0.0
3,2,2,total,P0,0.2940014328632036,1.966018631175741e-05
3,2,2,total,P1,0.002160237017658019,7.467937475876204e-06
