913	256	full	-155.76311936124077	0.0012260962614984137	0.002925154045867784	0.003912675163505048	-0.010660433366300678	
913	1024	full	-132.9447203839651	0.0009639549479506506	0.0029100337282648744	0.0031813902337939942	-0.009831167725326639	
913	4096	full	-131.23842599676027	0.0009719285981246644	0.0028566797124510717	0.0033357267852318294	-0.009572923220394327	
1259	256	full	15.63788889651363	0.0009872475782175623	0.001928678345657574	0.0037493782233575714	-0.008405822278295914	
1259	1024	full	24.840612510157456	0.0007517296669135431	0.0019571257804301767	0.002807772886451078	0.008090962013645312	
1259	4096	full	24.459975366841746	0.0007785222624594765	0.0019184948200399786	0.002899573058214116	0.008235133136659585	
2137	256	full	-186.42610196961672	0.001325133401604496	0.0031134118141709103	0.004220577940027258	-0.009472460933201808	
2137	1024	full	-171.46198850567228	0.0010613437392330426	0.0030730458685658533	0.003261835628145715	-0.009332014092514756	
2137	4096	full	-172.5153022284487	0.001063864641476061	0.003019401873279001	0.003366261918021657	-0.009435392723464355	
3111	256	full	-190.75831307575618	0.0013206528168147479	0.003039344984172893	0.0044169680858836356	-0.008964741988854698	
3111	1024	full	-172.7748725854683	0.0010375684148706864	0.0029482715600314367	0.00327163896552266	-0.00862308089630332	
3111	4096	full	-173.45514178820355	0.001039258383272966	0.0028887186977683936	0.0033004626854130697	-0.008612553980388815	
5573	256	full	-310.28101369359183	0.0015810859554293273	0.00414193941939578	0.004813972602158595	-0.009783102177514616	
5573	1024	full	-291.24672443702207	0.0013245059332419493	0.004010331659065139	0.0035657411008860698	-0.007966493824560713	
5573	4096	full	-291.59860189811315	0.001318290766029868	0.0039480595149101365	0.0036661519646680137	-0.008529595266823715	
8511	256	full	-259.45612541131703	0.0014371131695067982	0.0035296052412860583	0.004620119027736555	-0.009379746529864931	
8511	1024	full	-241.4327707676911	0.0011522201595665106	0.0033591469292749586	0.003373631852938831	-0.007432961818017601	
8511	4096	full	-242.1089259813325	0.0011480780958379353	0.00329490140204099	0.003467359903139327	-0.00705287646478347	
15994	256	full	-123.18271421695171	0.0011827061358761853	0.002321836414719754	-0.004423548387100738	-0.008464304571506953	
15994	1024	full	-116.89484250312354	0.0008422275147578017	0.0020881837585787944	0.0029489073205460374	-0.006275778147439267	
25791	256	full	-126.60710230788519	0.0012121817352600008	0.0025138111123000286	0.00423208374766775	-0.008689830273437234	
34386	256	full	-92.46268798853707	0.0011424503136920373	0.0021354147260419136	-0.004483244806036533	-0.008666325617055704	
