scaled2	2	1024	1.0	3	256	327	full	0.7700239978260789	4938.465270819	4.59839082	87.717625822	-277.73981739210865
scaled2	2	1024	1.0	3	256	327	basis	0.7678312378530536	3212.138614428	5.325575377	100.987729468	-497.0158146946346
scaled4	4	1024	1.0	3	256	1507	full	0.7723535525971815	4921.21222607	47.374185331	583.932125697	-44.78434028184486
scaled4	4	1024	1.0	3	256	1507	basis	0.7683944439077784	3017.783154429	37.30312632	598.895047753	-440.69520922215276
scaled6	6	1024	1.0	3	256	3531	full	0.7711120559416813	4409.085415955	91.815884782	1406.718508371	-168.93400583186667
scaled6	6	1024	1.0	3	256	3531	basis	0.7685575931837347	2925.266752599	97.335477409	1431.659814056	-424.3802816265241
scaled8	8	1024	1.0	3	256	6413	full	0.7744264600872379	4338.023024174	166.81439625	2875.372653228	162.50640872379483
scaled8	8	1024	1.0	3	256	6413	basis	0.7702074283200726	2842.166654375	172.257882457	3048.716552241	-259.3967679927367
scaled10	10	1024	1.0	3	256	10132	full	0.7767880522710882	4294.63704413	317.107259758	4742.003526269	398.66562710881846
scaled10	10	1024	1.0	3	256	10132	basis	0.7707831006043425	2849.58203463	298.586656324	5002.282634759	-201.82953956574545
scaled12	12	1024	1.0	3	256	14301	full	0.7730124683965764	4426.992545996	418.698257033	8501.656165306	21.10723965764727
scaled12	12	1024	1.0	3	256	14301	basis	0.7694668437518439	2857.83376009	431.29190996	8690.559582342	-333.4552248156042
square4	4	1024	1.0	3	256	256	full	0.7608783047013286	4539.06781407	2.489071702	63.499113261	-1192.3091298671418
square4	4	1024	1.0	3	256	256	basis	0.7648160834790356	2997.98727521	2.862357878	70.566322585	-798.531252096435
square5	5	1024	1.0	3	256	1024	full	0.7675990394033441	3886.431690408	10.938572025	228.963847743	-520.235659665591
square5	5	1024	1.0	3	256	1024	basis	0.7672038757528067	2696.406479905	12.622675818	225.077196564	-559.7520247193288
square6	6	1024	1.0	3	256	4096	full	0.7696296687625309	3605.48514273	47.814379503	1008.754725047	-317.1727237469058
square6	6	1024	1.0	3	256	4096	basis	0.7689247239954368	2565.251673829	60.602459429	1084.879643872	-387.66720045632087
square7	7	1024	1.0	3	256	16384	full	0.7701400328108461	3869.460471797	206.905304105	5507.373093897	-266.1363189153887
square7	7	1024	1.0	3	256	16384	basis	0.7694920073688536	2642.088157787	223.191804014	5803.458827781	-330.93886311463814
