scaled	19538	basis	-142.22603518777578	0.001205513695958505	0.002438580526231042	-0.004416799246513301	-0.008241604632909214	
scaled	19538	full	-98.31436534305516	0.0011371889085326297	0.0020264950433213956	-0.004586371849690288	-0.007637280860465647	
scaled	34090	basis	-99.1356033333224	0.0011452506667790096	0.00212809440661792	-0.004520118026203601	-0.008190796237920095	
scaled	34090	full	-45.82766567929886	0.0010982800882356613	0.0018263274805717746	-0.004718074675735792	-0.007573916871161272	
scaled	12974	basis	-183.55562092219336	0.0012710337087923089	0.002746289958345703	0.004330212349070022	-0.008393941575041556	
scaled	12974	full	-142.06858973626612	0.0011726950537659867	0.0021875307016954327	-0.0044871261115913665	-0.007619019001423967	
scaled	7644	basis	-227.03899602958268	0.001389713239841436	0.0033258925249749736	0.00451952252518235	-0.008659897990438786	
scaled	7644	full	-178.71825781018424	0.0012620992854401121	0.0026906220977092068	0.004313131842271312	-0.00784229151701765	
scaled	5439	basis	-250.6625396163753	0.001446600829992634	0.0036472200906994493	0.00457900011999174	-0.008525780588308902	
scaled	5439	full	-202.16470576710498	0.0013116654030132244	0.0030123489105748384	0.004389697547716808	-0.007788699389128742	
scaled	3522	basis	-371.81776421082446	0.0017653700838170202	0.004980598850838358	0.0046555150247371115	-0.010653014642914762	
scaled	3522	full	-315.3116242806564	0.0015817088383842937	0.004211589476304724	0.004433290883341841	-0.010119898558159509	
square	16384	basis	-391.56398669784045	0.001834312620301261	0.005225739222688143	0.005168230747932855	-0.011535653808018166	
square	16384	full	-326.1525884867611	0.0016369615651755192	0.0044283216372306535	0.004923155991436128	-0.010986432995704207	
square	36864	basis	-284.24404829510144	0.0015398192675820596	0.004044374034615614	0.004791021890590685	-0.011040013430763907	
square	36864	full	-209.9184266090126	0.0013604171443693826	0.0032576034360071128	0.0045189196790389775	-0.010411359330826592	
square	65536	basis	-221.22037982706954	0.001386542929430556	0.003397609713703831	0.004556967275374121	-0.011377522332025112	
square	65536	full	-147.32548506976028	0.0012358665808514413	0.0026872009862629466	0.00427894272695162	-0.010672149935541095	
square	2304	basis	-592.1140305642059	0.0025081788568787422	0.007890752938573697	0.0057758655497978355	-0.01702120526978503	
square	2304	full	-487.82011537353844	0.002141833460674903	0.006460069826404435	0.005432716736688237	-0.01845831346567616	
square	4096	basis	-373.55417791458126	0.001814625815533387	0.00523324837039428	0.005062551771022442	-0.012025442405155401	
square	4096	full	-304.53644475628704	0.0016090367672122025	0.0043457512782465995	0.004833266698839154	-0.013557121972840688	
square	9216	basis	-379.436389571286	0.0018057906057599247	0.005130692789231034	0.005108818453642658	-0.012670295024238297	
square	9216	full	-305.9487876778344	0.001576009122855563	0.004175850304660922	0.00482737657601199	-0.013004391625997617	
