square1	1	512	0.0	3	256	256	full	0.7673385933190082	1159.464661416	1.331719497	53.924199141	-546.2802680991751
square1	1	512	0.1	3	256	256	full	0.7650558638426309	1128.038509055	1.156200229	43.772237318	-774.5532157369062
square1	1	512	0.2	3	256	256	full	0.763539602368429	1129.883687224	1.161226326	43.241507088	-926.179363157098
square1	1	512	0.5	3	256	256	full	0.7614657633531894	1140.013131439	1.15473812	43.725319363	-1133.5632646810589
square1	1	512	1.0	3	256	256	full	0.7602622766439646	1156.174678301	1.266077745	46.17083557	-1253.9119356035355
square2	2	512	0.0	3	256	1024	full	0.7679411779822046	994.203149906	7.204408501	215.840277044	-486.0218017795348
square2	2	512	0.1	3	256	1024	full	0.768060970315726	1010.458436231	7.363522761	172.385840038	-474.0425684274019
square2	2	512	0.2	3	256	1024	full	0.7678564052115019	991.445014527	7.045997435	174.626276968	-494.49907884980826
square2	2	512	0.5	3	256	1024	full	0.7673530716119363	992.036653146	7.059108246	161.671431478	-544.8324388063642
square2	2	512	1.0	3	256	1024	full	0.7669783390887234	990.44028291	6.851906077	168.379155977	-582.3056911276603
square3	3	512	0.0	3	256	2304	full	0.7689910639308848	947.58798983	21.375963405	544.767408452	-381.03320691151856
square3	3	512	0.1	3	256	2304	full	0.7687815681516186	948.360480346	21.403643609	451.651974835	-401.98278483813965
square3	3	512	0.2	3	256	2304	full	0.7686581740016735	949.609311295	21.130348876	448.649123571	-414.3221998326507
square3	3	512	0.5	3	256	2304	full	0.7684444944438275	952.706021735	21.271735867	450.300903173	-435.6901556172521
square3	3	512	1.0	3	256	2304	full	0.768220988298057	946.301615748	20.875611037	394.33779177	-458.0407701943012
square4	4	512	0.0	3	256	4096	full	0.7697779929504072	935.172736766	47.368083361	967.603377654	-302.340304959281
square4	4	512	0.1	3	256	4096	full	0.7696531977006509	945.557558615	47.407547412	943.859349256	-314.8198299349092
square4	4	512	0.2	3	256	4096	full	0.7695613861774292	939.663899962	47.774093849	946.545811956	-324.00098225707774
square4	4	512	0.5	3	256	4096	full	0.7693099701176715	942.804311422	47.894623701	839.238531547	-349.1425882328425
square4	4	512	1.0	3	256	4096	full	0.7690224153661609	940.18321782	47.832151776	839.017674669	-377.898063383908
square5	5	512	0.0	3	256	6400	full	0.7703050160240396	960.897370946	93.810657253	1461.264137619	-249.63799759604166
square5	5	512	0.1	3	256	6400	full	0.7698642760396914	969.366725429	91.912567424	1462.025545975	-293.71199603085427
square5	5	512	0.2	3	256	6400	full	0.7692986710948728	960.133200875	92.272499352	1479.355755734	-350.27249051271525
square5	5	512	0.5	3	256	6400	full	0.7682723721830134	960.460084421	93.316443866	1454.031562978	-452.90238169866103
square5	5	512	1.0	3	256	6400	full	0.7675029548103675	960.23103302	92.926719716	1453.5088828	-529.8441189632518
