0.0	10240	basis	2.3376058909480797e-05	5.29755370820658e-05	0.0005817220289477886	-0.006732961667220307	
0.0	10240	full	2.044067310836373e-05	6.919742943998675e-05	0.0006532587656246847	0.0005281920938691667	
0.0	10	basis	0.32992961097019224	0.8555012734913714	0.7494975609192094	-0.9356109685434945	
0.0	10	full	0.07565229703561197	0.15243136557893436	-0.13360460217382772	-0.5509078488227722	
0.0	120	basis	0.007329054026401211	0.023417519690573027	0.03206309469795714	-0.31685578028285105	
0.0	120	full	0.0020581629162305225	0.004163473724195382	0.005885642665213807	-0.0727656332892005	
0.0	15	basis	0.10732032613235219	0.4525230853690552	-0.13069602929088664	-0.607184484448822	
0.0	15	full	0.04695320023454343	0.0482633631175448	0.10590659417523941	-0.2826031632621811	
0.0	160	basis	0.004314246614500069	0.014838285963174505	0.02421031995815694	-0.2549730645025867	
0.0	160	full	0.0011597819957445594	0.003065127591777286	0.006491512396349637	-0.06358428163129831	
0.0	20	basis	2.9254116617346813	10.608930817267073	2.6401105807121286	17.26591226607443	
0.0	20	full	0.09318711577040342	0.26844039295397537	0.4801122674255351	0.8308920373167938	
0.0	240	basis	0.0030124660725776072	0.009038355395943018	0.018739326479763854	-0.20133028866049407	
0.0	240	full	0.001955137650300563	0.0009511353894465052	0.0020716884461884416	-0.04874309338123069	
0.0	30	basis	0.052274057914845094	0.09682386460815826	0.10264348587778896	-0.5823242337679124	
0.0	30	full	0.03802239111941703	0.022181680476193195	-0.03746256759392455	-0.21647137246098241	
0.0	320	basis	0.0019879630341892137	0.005561796532873947	0.016831930061230172	-0.15428977975340868	
0.0	320	full	0.0005840116726095963	0.002945913172840767	0.002361154536870016	-0.030317053610942547	
0.0	40	basis	0.035408005770322624	0.12415223329876815	-0.04319547218839923	-0.5239844685171122	
0.0	40	full	0.005504572041972724	0.009345802887627264	-0.013614077134582753	-0.18911171232089424	
0.0	480	basis	0.0012467571204177416	0.0035726907349190712	0.012451492701256858	-0.12463120097646625	
0.0	480	full	0.0008642997910909414	0.0009717983720622638	0.042496022890279726	-0.019999495531388585	
0.0	5120	basis	4.8123729064620944e-05	0.00012600170334391698	0.0013437029122920275	-0.014619761160827414	
0.0	5120	full	7.858316682548178e-05	0.00017691267988168165	0.00016649835853139793	0.0013407533093469917	
0.0	60	full	0.1692538657370064	0.009148627159648688	-0.541438503949558	-0.12671600264303745	
0.0	640	basis	0.0007567836776228251	0.002291924116101994	0.00881262299897785	-0.09758203308613238	
0.0	640	full	0.0009145051045439137	0.0010321242742900119	-0.0020200713218746324	-0.015797648769724476	
0.0	960	basis	0.00047699611851260206	0.0013322513501687807	0.007159294836520588	-0.07043209793986546	
0.0	960	full	0.0002712041306870326	0.0006437560280190505	-0.0008577805559753252	-0.010140817347928613	
0.5	10	basis	0.17131931641288647	0.7721221217715386	-0.18744209362293635	-0.8478537151239979	
0.5	10	full	0.06854682099888038	0.16736693205962183	-0.11731618229218758	-0.3509130334890519	
0.5	120	basis	0.007316996344058427	0.023437737065693656	0.03240310151083238	-0.31492833383863816	
0.5	1280	basis	0.0003119434072133022	0.0009159827398481799	0.005692550663384118	-0.05687042033822676	
0.5	1280	full	1.918617461915091e-05	6.288198292508494e-05	0.0005595656314162176	-0.006408760928930294	
0.5	15	basis	0.1051847619777136	0.4349622694617778	-0.11964838315743656	-0.5871889544723148	
