1.0	10	basis	0.15863524077134414	0.6334503579226303	-0.21635048633204002	-0.6357073398172017	
1.0	10	full	0.06951748162933202	0.16473031552045903	-0.11135276479579546	-0.32834079788505127	
1.0	120	basis	0.007320433610615231	0.023442259561753137	0.03263291290327299	-0.31488662488900804	
1.0	120	full	0.0008105072084372175	0.0016816464700042096	0.006052958566274918	-0.07413216006570196	
1.0	1280	basis	0.0003119574706937713	0.0009160181952706708	0.005689842685630226	-0.05686055779797922	
1.0	1280	full	1.906409257932855e-05	6.225344965023763e-05	0.0005419946658289468	-0.0064533791935266795	
1.0	15	basis	0.10577285723937613	0.43483707425631307	-0.1295983832715625	-0.5856516963843256	
1.0	15	full	0.036289211024557996	0.04416975122737658	0.08852646246893228	-0.35845048594045803	
1.0	160	basis	0.00427502111403443	0.014837084388317623	0.024558639750910015	-0.25556106650879795	
1.0	160	full	0.0006194239503865667	0.0013236528616330737	0.006794521663193226	-0.06515126181644604	
1.0	1920	basis	0.00016812330931708985	0.0005030533514371459	0.0036703433051476636	-0.03878222449909889	
1.0	1920	full	1.924781710478022e-05	5.0691990665127913e-05	0.0002722720016211313	-0.0036441364344061964	
1.0	20	basis	0.07494726888250729	0.3122749845132315	-0.09080771289118456	-0.49983639183386	
1.0	20	full	0.019874232663404948	0.022106194447909254	0.07427552956890437	-0.2522412895593275	
1.0	240	basis	0.002894172904192577	0.009028816876571323	0.019413219758767305	-0.20108915124560334	
1.0	240	full	0.0003540708590293801	0.0007790215478227295	0.0034591448201547756	-0.0467881436798272	
1.0	2560	basis	0.0001093740617488435	0.00036183686309859307	0.0026705958896783193	-0.03163718263743259	
1.0	2560	full	2.570804636336861e-05	3.4355628714916316e-05	0.0004066453908594586	0.002674132205619636	
1.0	30	basis	0.04861190627249414	0.17488823637828196	-0.05502373436120773	-0.5511260668217132	
1.0	30	full	0.0074113495622770776	0.012198857718986062	0.029124866159898965	-0.232581743585085	
1.0	320	basis	0.001988009835857307	0.005554081449948067	0.01687429289827719	-0.15451312663386504	
1.0	320	full	0.00017786872217965223	0.0004892470767924671	0.002432029426903554	-0.03472709022075447	
1.0	3840	basis	6.0599341767714356e-05	0.00019777699962542398	0.0017336892281390479	-0.020902731523579687	
1.0	3840	full	1.4597588875832252e-05	2.4194039592033884e-05	0.0002550234322928057	0.002095876990573708	
1.0	40	basis	0.034714299848621614	0.11683406262245988	0.06971900867738995	-0.5200210826102342	
1.0	40	full	0.0038474662138871466	0.008092802741423369	0.01685674937913811	-0.17664099949427345	
1.0	480	basis	0.0012132913126751365	0.0035705487310132736	0.012708982552098456	-0.1244518044150173	
1.0	480	full	0.00012248178657142767	0.0002394199629786545	0.0012724221046880582	-0.020329282383678662	
1.0	5120	basis	4.2248425396658775e-05	0.00012305890940722685	0.0013580909566660814	-0.014649255217472283	
1.0	5120	full	5.191344602495225e-06	9.369403672662323e-06	0.00014045607632829997	0.0010292216897132965	
1.0	60	basis	0.015794936290942262	0.06432811233352859	0.04793281114095583	-0.4627654693841603	
1.0	60	full	0.004253574996685939	0.004498896511436725	-0.014723660941762409	-0.11929334957117826	
1.0	640	basis	0.0007214867362641655	0.002294520586431343	0.008919501227669283	-0.09772533667210247	
1.0	640	full	0.00013112141185154383	0.00019924991958145894	-0.0010907279020278251	-0.01769184531919891	
1.0	80	basis	0.013575718718433835	0.04482509928370961	0.04815137541576239	-0.40411231398222214	
1.0	80	full	0.00177732439581658	0.0031719630726504302	0.009176204117038811	-0.10941744254196799	
1.0	960	basis	0.0004670429350906213	0.0013321911618178728	0.007228193827197472	-0.07039261898485785	
1.0	960	full	4.027537914161562e-05	0.00010588549125826662	0.0007195274035703137	-0.010382097810339408	
