square1	1	256	0.0	3	256	256	full	1.180517789207733	301.679056685	1.340354812	54.235424778	
square1	1	256	0.0	3	256	256	flat	1.181055199584443	197.149496487	1.270040667	73.07216438	
square1	1	256	0.0	3	256	256	basis	1.181056321171552	196.766542084	1.689564932	59.317784661	
square1	1	256	0.1	3	256	256	full	1.180572214456652	307.596417697	1.330966181	53.365628153	
square1	1	256	0.1	3	256	256	flat	1.181466035690321	196.636272788	1.331931549	59.753850459	
square1	1	256	0.1	3	256	256	basis	1.181113562953392	193.980159766	1.651411633	56.768289493	
square1	1	256	0.2	3	256	256	full	1.180619070246395	301.474051029	1.319959105	52.173715967	
square1	1	256	0.2	3	256	256	flat	1.182293020502603	198.179647551	1.336779344	58.675467437	
square1	1	256	0.2	3	256	256	basis	1.181144459711017	197.831591729	1.691701149	58.468226375	
square1	1	256	0.5	3	256	256	full	1.180714765398807	297.650145484	1.272062086	51.320941722	
square1	1	256	0.5	3	256	256	flat	1.187399243838228	196.805056062	1.332090534	58.88383112	
square1	1	256	0.5	3	256	256	basis	1.181185097215503	198.521148452	1.679222569	56.063386375	
square1	1	256	1.0	3	256	256	full	1.180789460815907	301.935496813	1.336765915	52.028933406	
square1	1	256	1.0	3	256	256	flat	1.204759442403814	227.242541272	1.308243861	56.941335932	
square1	1	256	1.0	3	256	256	basis	1.181216090027125	229.060908132	1.730976564	55.815396346	
square2	2	256	0.0	3	256	1024	full	1.180499052825808	271.229383505	7.533173192	216.45261501	
square2	2	256	0.0	3	256	1024	flat	1.180626526289135	184.923010255	7.908977602	260.399262278	
square2	2	256	0.0	3	256	1024	basis	1.180626611587209	186.202483482	9.591801408	264.610242607	
square2	2	256	0.1	3	256	1024	full	1.180499841404177	277.390637826	7.94232898	234.404273215	
square2	2	256	0.1	3	256	1024	flat	1.180673520691502	184.885324015	7.891188495	258.339057341	
square2	2	256	0.1	3	256	1024	basis	1.180632963793796	188.476003194	9.35984157	260.451400578	
square2	2	256	0.2	3	256	1024	full	1.180504506274668	271.120986312	7.524207771	210.44951679	
square2	2	256	0.2	3	256	1024	flat	1.180779964764745	185.760146858	7.968674855	256.281365883	
square2	2	256	0.2	3	256	1024	basis	1.180634514095055	184.911747604	9.296011697	245.448645885	
square2	2	256	0.5	3	256	1024	full	1.180510489380784	277.706245615	7.787860851	217.411777858	
square2	2	256	0.5	3	256	1024	flat	1.181490712036282	194.982897346	7.838162385	241.626223899	
square2	2	256	0.5	3	256	1024	basis	1.180632565600192	182.389277872	8.926956757	231.151919899	
square2	2	256	1.0	3	256	1024	full	1.180507387319497	281.863415912	7.761851936	212.516925385	
square2	2	256	1.0	3	256	1024	flat	1.184093060787421	182.001598911	7.566924697	225.950007467	
square2	2	256	1.0	3	256	1024	basis	1.18062535122666	184.193268221	9.170891053	239.662123634	
square3	3	256	0.0	3	256	2304	full	1.180503325497495	268.744388495	22.564486615	732.669272794	
square3	3	256	0.0	3	256	2304	flat	1.180559495870647	183.152161094	22.651374832	833.159489779	
square3	3	256	0.0	3	256	2304	basis	1.180559488776484	180.301507512	24.975606796	646.591993685	
square3	3	256	0.1	3	256	2304	full	1.18051221027124	270.300278219	22.57350918	727.308496037	
square3	3	256	0.1	3	256	2304	flat	1.180582492302792	179.838764742	21.984973828	628.060463893	
square3	3	256	0.1	3	256	2304	basis	1.180566252580449	183.104520759	26.115560323	759.563125279	
square3	3	256	0.2	3	256	2304	full	1.180515601710113	271.121697286	23.084512086	675.632586186	
square3	3	256	0.2	3	256	2304	flat	1.180624314770681	184.316672906	22.891378045	731.664869205	
square3	3	256	0.2	3	256	2304	basis	1.180570189210515	179.909537358	27.312646252	544.991839316	
square3	3	256	0.5	3	256	2304	full	1.180522635599017	269.757410948	23.033549075	647.211723951	
square3	3	256	0.5	3	256	2304	flat	1.180905244086303	182.343734532	22.686174026	747.923863749	
