scaled	208	basis	59.564239361487026	0.001207495978191206	0.002551756554034014	-0.0034143692201078968	-0.006864690352671062	
scaled	208	full	5.4545031305863745	0.0009854742336177897	0.0014272272757898364	-0.0038653063872577296	-0.005575219103891408	
scaled	361	basis	30.913506331375906	0.0009770423112265047	0.0015860587329690938	0.0033198368048039744	-0.005176486840514759	
scaled	361	full	0.5702940367724452	0.0010747135738496554	0.0014899543447199294	0.003769492862451202	-0.006114458859360644	
scaled	979	basis	7.376308185680358	0.0010187408864051263	0.0011047798371632978	-0.004060043600307617	-0.0044687504591870405	
scaled	979	full	-5.067983250417463	0.0010812638389611187	0.001125398826316484	-0.00431458293992786	0.004420670511480059	
scaled	1610	basis	9.086525809376411	0.0010425518031360794	0.0011089581349983501	-0.00414968691824618	-0.004426920553624664	
scaled	1610	full	7.438819787974893	0.0010783815152905984	0.0011344762644332335	-0.004254146331152112	-0.004243619825590041	
scaled	3273	basis	6.875822270679954	0.0010864885799614556	0.0010939502254417631	-0.004503033585554195	0.004425973838744745	
scaled	3273	full	3.5669299749852	0.001109871468907518	0.0011295496641684061	-0.004636766873584131	0.004711822856847896	
scaled	5556	basis	5.3791983369855245	0.0011046273159938385	0.0011000740142342621	-0.004620523056050714	0.004590640521439689	
scaled	5556	full	2.3217160980859575	0.0011166544926931724	0.001109947248871269	-0.004689523803095891	0.004620433375896386	
scaled	11765	basis	1.3977475032733722	0.0011185174015624258	0.001110146605623907	-0.004802183591676608	0.0045859873343701224	
scaled	11765	full	1.4516555084664873	0.0011253575516918727	0.001118396467374746	-0.004873560927491976	0.004642483254320921	
scaled	126	basis	121.28620198477158	0.0020041655936650585	0.004620102708766481	0.004917505739514122	-0.012228679036862625	
scaled	126	full	17.143632994565117	0.0009777850021825297	0.0018764074814092483	0.0038047836194911007	-0.0075838533065428594	
square	16384	basis	2.556429463074217	0.0011184213008029783	0.0011086893394261065	-0.004883019260110288	0.004563068995654987	
square	16384	full	1.5412355316657411	0.001126923233953708	0.0011181889101738818	-0.0049569768700728125	0.004616829824127247	
square	144	basis	135.63644548186815	0.0018096639255317647	0.004191584225120594	0.004408967406305844	-0.009693247270251535	
square	144	full	52.30990538627189	0.0009343189139343527	0.0012824560582397788	0.003455808352144071	0.005109801263031969	
square	256	basis	72.66772934957366	0.001216855372005429	0.0026353831467641445	0.003415008124873835	-0.0067766025952304375	
square	256	full	30.005126181076314	0.0011036408585600205	0.001988409657445948	0.003998205182610318	-0.006617679135700162	
square	576	basis	17.056045757168903	0.0009347628418864898	0.0011676470296880241	0.0034437681889303833	0.004327796640421889	
square	576	full	0.800230378472655	0.00102937982656633	0.0011291037570604207	-0.0042047137842569065	0.0044495092859547156	
square	1024	basis	13.609959384486281	0.000991967441065463	0.0010983615679071496	-0.00400334161374243	-0.004667288091204171	
square	1024	full	1.8119811435735045	0.0010679663015841774	0.0011111970326370866	-0.004382373462163837	-0.0047510287818390865	
square	2304	basis	8.83111688807503	0.0010487376370006147	0.0010773365524645456	-0.00427731508795142	-0.004493953772926514	
square	2304	full	3.527347144771653	0.001088385518103918	0.0011059564620815511	-0.00446781741233295	0.004623945100575912	
square	4096	basis	4.463192784465164	0.001083528220360586	0.0010873593481418255	-0.004522644483890252	0.0044402113398279725	
square	4096	full	0.7190214471819445	0.001109331367249743	0.001108333205425265	-0.004637395563260511	0.004612866743671421	
square	9216	basis	2.3072759521847175	0.0011081728789191984	0.0011020840271817932	-0.004725186428116178	0.004587298147381064	
square	9216	full	0.2368200453739533	0.0011221370739747944	0.001118966515916368	-0.004828123544090366	0.004704813239928626	
