mult	21433	basis	3.0084449973655225	0.0011207815693643137	0.001110832392839169	-0.004961910346891958	0.00453801422192648	
mult	21433	full	2.211321866174565	0.0011303882795946707	0.0011222136570452953	-0.005048648292275672	0.0045920478228434446	
mult	10856	basis	2.3202646854736386	0.0011096394102933678	0.0011028630828785679	-0.004776340329586414	0.004518260008209509	
mult	10856	full	0.8373326073840559	0.0011217465664123834	0.0011151251140898769	-0.004868159562038747	0.004596022108693355	
mult	6844	basis	2.5652846007861996	0.001099899828642711	0.0010974768534871844	-0.004596794103074364	0.004466411337564655	
mult	6844	full	0.45555672028019245	0.0011147181245845003	0.0011130275773314072	-0.004679676217435215	0.00458235070339485	
mult	3638	basis	0.5246906811695595	0.0010797098317249269	0.0010868597370486685	-0.004398646482625419	0.00432766855715742	
mult	3638	full	-3.6688331164214105	0.0011021738503880173	0.0011161315261289026	-0.004513335559600202	0.004593787898270188	
mult	1373	basis	3.8995445956757635	0.0010186753719119807	0.001082541762146844	-0.003996131637733591	-0.00420626442173862	
mult	1373	full	-0.25565588341880385	0.001060625667399789	0.0011037502413776162	-0.0041343682972062095	0.004380472472515487	
mult	2420	basis	-1.3835259288219603	0.001068863051838967	0.0010840658173523043	-0.004394207761923213	0.004524718781055665	
mult	2420	full	-1.7551118743242	0.00109371926418248	0.0011053958134498167	-0.004467531398812499	0.004689247171766194	
mult	969	basis	0.17628268758063115	0.0009563425002864976	0.00111400579599833	0.0037126175762304723	-0.004562202276160967	
mult	969	full	-6.584417277322174	0.0010025194457993353	0.0010999278553146005	-0.003955436736645309	-0.004339098551438926	
square	16384	basis	2.556356054572717	0.0011184213107914614	0.0011086893399671368	-0.004883019518543756	0.004563068794432705	
square	16384	full	1.5412252928781456	0.0011269232351888544	0.0011181889093527578	-0.00495697689753775	0.00461682979597361	
square	256	basis	73.04716078586625	0.0012171370537471542	0.0026363953386991904	0.003415435105264905	-0.006777784105790288	
square	256	full	30.39631194847736	0.0011042973914473907	0.0019912702464490073	0.003999173784486391	-0.006626376766766736	
square	576	basis	17.41221519857561	0.0009347771813539713	0.0011675728118690743	0.0034438053774403484	0.004328862348326705	
square	576	full	1.1715589415706162	0.0010294198890815854	0.0011290356836216495	-0.0042047152981925665	0.004450344018969758	
square	1024	basis	13.937736883073981	0.0009920374935578284	0.0010984827777962627	-0.00400327832735938	-0.004671512785360347	
square	1024	full	2.1474617366790127	0.0010680460367032956	0.0011112759036059178	-0.004382252033483103	-0.004757212901430513	
square	2304	basis	9.054405615871453	0.0010487859494894367	0.0010791214962256426	-0.004265473238583134	-0.0045264281166862525	
square	2304	full	3.745538587374142	0.0010879115370617748	0.0011037743670261405	-0.004455799036402685	0.004592384137546557	
square	4096	basis	4.583292012072526	0.0010835400125601216	0.0010874161394806383	-0.0045199166556123185	0.004432503685320707	
square	4096	full	0.84034063516647	0.0011093137199855495	0.001108150153250574	-0.004634691550036291	0.0046051681915167085	
square	9216	basis	2.3931115757713783	0.0011080819747504233	0.001101706124927002	-0.004722121201828242	0.004578949863732825	
square	9216	full	0.3221823782650901	0.0011219857891110073	0.0011181195547845153	-0.0048250830078324005	0.00469660122932891	
