2.501363958573415758e+00	4.778135769223763041e-01
2.501342887877637367e+00	4.778445452814870098e-01
2.501239008108524953e+00	4.779078778620446388e-01
2.501058855168989403e+00	4.780128752957010230e-01
2.500792021187763670e+00	4.781610503527351508e-01
2.500403549636771583e+00	4.783670277855764930e-01
2.499953974126848166e+00	4.785735646731209547e-01
2.499413298810084783e+00	4.788744067435793950e-01
2.498817804699243972e+00	4.791868532521318946e-01
2.498289506464843601e+00	4.795653791819606826e-01
2.497678550496711392e+00	4.799582058321990030e-01
2.496858878081507527e+00	4.803927420778120738e-01
2.496023373859382666e+00	4.808902925897737268e-01
2.495174262441939739e+00	4.814302131123913697e-01
2.494035730542778939e+00	4.820173220876683984e-01
2.493051654013660023e+00	4.826320495399236687e-01
2.491843282528706904e+00	4.832915694531335626e-01
2.490622808177735958e+00	4.839871527578787913e-01
2.489367357571788286e+00	4.847426098898843794e-01
2.487952682411505023e+00	4.855203231690486954e-01
2.486456843962973284e+00	4.863917884515406853e-01
2.484978157077055272e+00	4.872812793347935378e-01
2.483330206608433066e+00	4.881743507345359112e-01
2.481476984318846224e+00	4.891493863376123463e-01
2.479757015064478765e+00	4.901939992686109027e-01
2.478006909001200242e+00	4.912586460317716619e-01
2.476126788467226447e+00	4.923814580384248685e-01
2.474054099453173894e+00	4.935513426356992750e-01
2.471976875279642272e+00	4.947329187410275941e-01
2.469731639077910490e+00	4.959678456433870841e-01
2.467533077244588480e+00	4.972689833659909020e-01
2.465202215885016201e+00	4.986102119904612384e-01
2.462794596201753450e+00	5.000120312242598564e-01
2.460468114887763846e+00	5.014397043033078649e-01
2.457837199196513556e+00	5.028657213443160634e-01
2.455232175141571105e+00	5.044100523385909307e-01
2.452515909321355547e+00	5.059960202746744962e-01
2.449581687187899703e+00	5.076279722516031656e-01
2.446832579844307798e+00	5.093196466848547432e-01
2.443801379955521380e+00	5.110474033781553516e-01
2.440718319489759924e+00	5.128477511194902139e-01
2.437550442305689735e+00	5.146830935856692157e-01
2.434307128984973367e+00	5.165864954662191533e-01
2.431017632769708392e+00	5.185337728470633678e-01
2.427673031014701444e+00	5.205226897853395540e-01
2.424277797093220332e+00	5.225944015337375959e-01
2.420687171720054209e+00	5.246816820028119555e-01
2.417034477149955229e+00	5.268277991614028766e-01
2.413254596920804573e+00	5.290500465073250114e-01
2.409263268132090463e+00	5.313441193983757804e-01
2.405426373066546386e+00	5.336716986574268073e-01
2.401484023608222884e+00	5.360902085102223769e-01
2.397335227073930319e+00	5.385431987612413485e-01
2.393113927464083357e+00	5.410558504691962423e-01
2.388790146194812447e+00	5.436543404280106406e-01
