cell,group in,group out,nuclide,moment,mean,std. dev.
1,1,1,total,P0,0.3825350562205892,9.814817149995435e-06
1,1,1,total,P1,0.049926556197346504,3.326057663601546e-06
1,1,2,total,P0,0.0008210172793688429,2.3182791877738717e-07
1,1,2,total,P1,-0.00025853312390956563,1.2427698374164917e-07
1,2,1,total,P0,0.0,0.0
1,2,1,total,P1,0.0,0.0
1,2,2,total,P0,0.4082037033863032,1.9318302699397097e-05
1,2,2,total,P1,0.006196202623672396,5.3010049906375865e-06
